Date,Dernier Prix,,,,
9/2/2020,102.2322,,,,
16/2/2020,107.2944,,,,
23/2/2020,107.18725,,,,
1/3/2020,97.2968,,,,
8/3/2020,96.6388,,,,
15/3/2020,89.749,,,,
22/3/2020,90.54,,,,
29/3/2020,95.8436,,,,
5/4/2020,96.4678,,,,
12/4/2020,101.187,,,,
19/4/2020,115.4306,,,,
26/4/2020,118.9488,,,,
3/5/2020,118.2282,,,,
10/5/2020,117.3226,,,,
17/5/2020,119.325,,,,
24/5/2020,122.5714,,,,
31/5/2020,120.9465,,,,
7/6/2020,123.6544,,,,
14/6/2020,128.7534,,,,
21/6/2020,131.5794,,,,
28/6/2020,136.6008,,,,
5/7/2020,140.1025,,,,
12/7/2020,155.209,,,,
19/7/2020,151.5872,,,,
26/7/2020,154.3048,,,,
2/8/2020,153.056,,,,
9/8/2020,158.4818,,,,
16/8/2020,157.001,,,,
23/8/2020,163.3744,,,,
30/8/2020,168.9758,,,,
6/9/2020,171.4414,,,,
13/9/2020,158.872,,,,
20/9/2020,153.0082,,,,
27/9/2020,152.0424,,,,
4/10/2020,158.139,,,,
11/10/2020,159.7206,,,,
18/10/2020,168.6162,,,,
25/10/2020,159.8996,,,,
1/11/2020,159.033,,,,
8/11/2020,159.2742,,,,
15/11/2020,155.5526,,,,
22/11/2020,155.886,,,,
29/11/2020,157.4605,,,,
6/12/2020,159.4096,,,,
13/12/2020,156.574,,,,
20/12/2020,160.0078,,,,
27/12/2020,159.6335,,,,
3/1/2021,164.359,,,,
10/1/2021,158.8838,,,,
17/1/2021,156.3264,,,,
24/1/2021,162.292,,,,
31/1/2021,162.9654,,,,
7/2/2021,167.1854,,,,
14/2/2021,164.5436,,,,
21/2/2021,164.44625,,,,
28/2/2021,156.8486,,,,
7/3/2021,152.237,,,,
14/3/2021,152.7556,,,,
21/3/2021,154.1222,,,,
28/3/2021,154.3376,,,,
4/4/2021,154.826,,,,
11/4/2021,164.0144,,,,
18/4/2021,168.909,,,,
25/4/2021,167.1862,,,,
2/5/2021,172.2368,,,,
9/5/2021,165.6688,,,,
16/5/2021,159.5072,,,,
23/5/2021,161.8524,,,,
30/5/2021,162.2236,,,,
6/6/2021,160.573,,,,
13/6/2021,164.3974,,,,
20/6/2021,171.5836,,,,
27/6/2021,173.1376,,,,
4/7/2021,172.7614,,,,
11/7/2021,185.28825,,,,
