Date,Dernier Prix,,
20/5/2018,2.8398,,
27/5/2018,2.9022,,
3/6/2018,2.9185,,
10/6/2018,2.9072,,
17/6/2018,2.9676,,
24/6/2018,2.947,,
1/7/2018,2.9444,,
8/7/2018,2.85675,,
15/7/2018,2.7988,,
22/7/2018,2.7492,,
29/7/2018,2.766,,
5/8/2018,2.8012,,
12/8/2018,2.921,,
19/8/2018,2.9366,,
26/8/2018,2.9516,,
2/9/2018,2.8826,,
9/9/2018,2.7915,,
16/9/2018,2.809,,
23/9/2018,2.9216,,
30/9/2018,3.041,,
7/10/2018,3.1596,,
14/10/2018,3.24,,
21/10/2018,3.2498,,
28/10/2018,3.1806,,
4/11/2018,3.2308,,
11/11/2018,3.5878,,
18/11/2018,4.2072,,
25/11/2018,4.4955,,
2/12/2018,4.4966,,
9/12/2018,4.416,,
16/12/2018,4.2078,,
23/12/2018,3.6982,,
30/12/2018,3.48875,,
6/1/2019,2.97175,,
13/1/2019,2.9926,,
20/1/2019,3.4742,,
27/1/2019,3.07425,,
3/2/2019,2.8526,,
10/2/2019,2.6236,,
17/2/2019,2.6206,,
24/2/2019,2.678,,
3/3/2019,2.8322,,
10/3/2019,2.8626,,
17/3/2019,2.8052,,
24/3/2019,2.8236,,
31/3/2019,2.7164,,
7/4/2019,2.6752,,
14/4/2019,2.6862,,
21/4/2019,2.54225,,
28/4/2019,2.5042,,
5/5/2019,2.5888,,
12/5/2019,2.577,,
19/5/2019,2.6302,,
26/5/2019,2.601,,
2/6/2019,2.554,,
9/6/2019,2.3716,,
16/6/2019,2.3708,,
23/6/2019,2.2722,,
30/6/2019,2.3068,,
7/7/2019,2.30375,,
14/7/2019,2.4282,,
21/7/2019,2.3112,,
28/7/2019,2.249,,
4/8/2019,2.1668,,
11/8/2019,2.1022,,
18/8/2019,2.1654,,
25/8/2019,2.1818,,
1/9/2019,2.2528,,
8/9/2019,2.4335,,
15/9/2019,2.581,,
22/9/2019,2.6116,,
29/9/2019,2.4728,,
6/10/2019,2.3082,,
13/10/2019,2.2514,,
20/10/2019,2.312,,
27/10/2019,2.2816,,
3/11/2019,2.6162,,
10/11/2019,2.8144,,
17/11/2019,2.6386,,
24/11/2019,2.5734,,
1/12/2019,2.44575,,
8/12/2019,2.386,,
15/12/2019,2.2726,,
