Date,Dernier Prix,,,,
13/11/2016,2153.254,,,,
20/11/2016,2178.11,,,,
27/11/2016,2204.7975,,,,
4/12/2016,2197.644,,,,
11/12/2016,2232.802,,,,
18/12/2016,2260.412,,,,
25/12/2016,2264.644,,,,
1/1/2017,2251.7225,,,,
8/1/2017,2268.64,,,,
15/1/2017,2271.64,,,,
22/1/2017,2268.695,,,,
29/1/2017,2287.002,,,,
5/2/2017,2283.518,,,,
12/2/2017,2300.856,,,,
19/2/2017,2342.692,,,,
26/2/2017,2364.8375,,,,
5/3/2017,2378.878,,,,
12/3/2017,2368.83,,,,
19/3/2017,2376.762,,,,
26/3/2017,2351.176,,,,
2/4/2017,2358.414,,,,
9/4/2017,2356.996,,,,
16/4/2017,2346.205,,,,
23/4/2017,2346.78,,,,
30/4/2017,2384.636,,,,
7/5/2017,2391.288,,,,
14/5/2017,2396.254,,,,
21/5/2017,2381.494,,,,
28/5/2017,2405.544,,,,
4/6/2017,2423.46,,,,
11/6/2017,2432.826,,,,
18/6/2017,2434.654,,,,
25/6/2017,2439.78,,,,
2/7/2017,2428.45,,,,
9/7/2017,2424.12,,,,
16/7/2017,2440.662,,,,
23/7/2017,2467.914,,,,
30/7/2017,2474.478,,,,
6/8/2017,2474.642,,,,
13/8/2017,2461.876,,,,
20/8/2017,2450.824,,,,
27/8/2017,2441.388,,,,
3/9/2017,2459.266,,,,
10/9/2017,2462.48,,,,
17/9/2017,2495.762,,,,
24/9/2017,2504.316,,,,
1/10/2017,2505.992,,,,
8/10/2017,2540.568,,,,
15/10/2017,2550.942,,,,
22/10/2017,2563.114,,,,
29/10/2017,2566.546,,,,
5/11/2017,2579.028,,,,
12/11/2017,2588.614,,,,
19/11/2017,2578.564,,,,
26/11/2017,2595.1675,,,,
3/12/2017,2628.866,,,,
10/12/2017,2637.352,,,,
17/12/2017,2662.954,,,,
24/12/2017,2683.758,,,,
31/12/2017,2681.0675,,,,
7/1/2018,2719.0025,,,,
14/1/2018,2760.206,,,,
21/1/2018,2796.8275,,,,
28/1/2018,2844.352,,,,
4/2/2018,2816.776,,,,
11/2/2018,2645.258,,,,
18/2/2018,2696.198,,,,
25/2/2018,2717.2125,,,,
4/3/2018,2721.326,,,,
11/3/2018,2740.28,,,,
18/3/2018,2759.43,,,,
25/3/2018,2674.748,,,,
1/4/2018,2629.26,,,,
8/4/2018,2621.666,,,,
15/4/2018,2646.502,,,,
22/4/2018,2691.228,,,,
29/4/2018,2656.22,,,,
6/5/2018,2646.334,,,,
13/5/2018,2698.626,,,,
20/5/2018,2719.428,,,,
27/5/2018,2727.966,,,,
3/6/2018,2713.44,,,,
10/6/2018,2763.484,,,,
17/6/2018,2781.326,,,,
24/6/2018,2761.66,,,,
1/7/2018,2714.888,,,,
8/7/2018,2734.09,,,,
15/7/2018,2790.326,,,,
22/7/2018,2805.984,,,,
29/7/2018,2825.942,,,,
5/8/2018,2819.964,,,,
