Date,Dernier Prix,,,,
12/2/2017,5197.854,,,,
19/2/2017,5291.128,,,,
26/2/2017,5344.635,,,,
5/3/2017,5361.118,,,,
12/3/2017,5364.256,,,,
19/3/2017,5402.766,,,,
26/3/2017,5366.508,,,,
2/4/2017,5417.544,,,,
9/4/2017,5426.076,,,,
16/4/2017,5387.675,,,,
23/4/2017,5415.216,,,,
30/4/2017,5550.424,,,,
7/5/2017,5634.254,,,,
14/5/2017,5676.018,,,,
21/5/2017,5657.468,,,,
28/5/2017,5739.958,,,,
4/6/2017,5820.35,,,,
11/6/2017,5847.944,,,,
18/6/2017,5713.888,,,,
25/6/2017,5772.78,,,,
2/7/2017,5700.432,,,,
9/7/2017,5625.04,,,,
16/7/2017,5762.868,,,,
23/7/2017,5895.75,,,,
30/7/2017,5929.74,,,,
6/8/2017,5896.168,,,,
13/8/2017,5880.038,,,,
20/8/2017,5864.11,,,,
27/8/2017,5833.724,,,,
3/9/2017,5921.924,,,,
10/9/2017,5940.385,,,,
17/9/2017,5987.474,,,,
24/9/2017,5962.606,,,,
1/10/2017,5919.77,,,,
8/10/2017,6019.506,,,,
15/10/2017,6073.148,,,,
22/10/2017,6110.586,,,,
29/10/2017,6090.886,,,,
5/11/2017,6251.354,,,,
12/11/2017,6320.296,,,,
19/11/2017,6304.366,,,,
26/11/2017,6370.6625,,,,
3/12/2017,6368.668,,,,
10/12/2017,6296.542,,,,
17/12/2017,6405.688,,,,
24/12/2017,6480.856,,,,
31/12/2017,6426.5375,,,,
7/1/2018,6581.2525,,,,
14/1/2018,6696.852,,,,
21/1/2018,6798.2825,,,,
28/1/2018,6945.672,,,,
4/2/2018,6906.166,,,,
11/2/2018,6492.54,,,,
18/2/2018,6663.664,,,,
25/2/2018,6799.3525,,,,
4/3/2018,6861.09,,,,
11/3/2018,6958.26,,,,
18/3/2018,7053.906,,,,
25/3/2018,6758.92,,,,
1/4/2018,6581.4025,,,,
8/4/2018,6487.556,,,,
15/4/2018,6591.25,,,,
22/4/2018,6753.48,,,,
29/4/2018,6595.558,,,,
6/5/2018,6668.922,,,,
13/5/2018,6889.334,,,,
20/5/2018,6910.152,,,,
27/5/2018,6932.68,,,,
3/6/2018,6988.6425,,,,
10/6/2018,7165.17,,,,
17/6/2018,7223.654,,,,
24/6/2018,7235.032,,,,
1/7/2018,7029.688,,,,
8/7/2018,7105.1875,,,,
15/7/2018,7308.93,,,,
22/7/2018,7370.902,,,,
29/7/2018,7396.83,,,,
5/8/2018,7293.122,,,,
12/8/2018,7449.292,,,,
19/8/2018,7390.968,,,,
26/8/2018,7418.498,,,,
2/9/2018,7617.356,,,,
9/9/2018,7507.2525,,,,
16/9/2018,7510.16,,,,
23/9/2018,7503.912,,,,
30/9/2018,7586.45,,,,
7/10/2018,7560.034,,,,
14/10/2018,7178.036,,,,
21/10/2018,7169.41,,,,
28/10/2018,6983.564,,,,
4/11/2018,6905.116,,,,
11/11/2018,7065.362,,,,
18/11/2018,6837.47,,,,
25/11/2018,6568.2225,,,,
2/12/2018,6826.824,,,,
9/12/2018,6827.3675,,,,
16/12/2018,6702.774,,,,
23/12/2018,6314.528,,,,
30/12/2018,6183.9225,,,,
6/1/2019,6315.1575,,,,
13/1/2019,6572.626,,,,
20/1/2019,6676.46,,,,
27/1/2019,6698.8725,,,,
3/2/2019,6784.03,,,,
10/2/2019,6959.842,,,,
17/2/2019,7003.468,,,,
24/2/2019,7063.685,,,,
3/3/2019,7120.95,,,,
10/3/2019,7092.532,,,,
17/3/2019,7234.456,,,,
24/3/2019,7375.128,,,,
31/3/2019,7335.108,,,,
7/4/2019,7528.488,,,,
14/4/2019,7600.552,,,,
21/4/2019,7663.5725,,,,
28/4/2019,7790.444,,,,
5/5/2019,7788.428,,,,
12/5/2019,7644.214,,,,
19/5/2019,7462.616,,,,
26/5/2019,7371.454,,,,
2/6/2019,7217.15,,,,
9/6/2019,7211.778,,,,
16/6/2019,7495.572,,,,
23/6/2019,7659.3,,,,
30/6/2019,7653.948,,,,
7/7/2019,7816.7375,,,,
14/7/2019,7871.214,,,,
21/7/2019,7904.36,,,,
28/7/2019,7963.422,,,,
4/8/2019,7856.856,,,,
11/8/2019,7572.002,,,,
18/8/2019,7573.792,,,,
25/8/2019,7657.888,,,,
1/9/2019,7624.452,,,,
8/9/2019,7760.96,,,,
15/9/2019,7869.004,,,,
22/9/2019,7871.02,,,,
29/9/2019,7757.152,,,,
6/10/2019,7675.376,,,,
13/10/2019,7720.834,,,,
20/10/2019,7903.204,,,,
27/10/2019,7940.072,,,,
3/11/2019,8097.258,,,,
10/11/2019,8218.482,,,,
17/11/2019,8267.772,,,,
24/11/2019,8297.728,,,,
1/12/2019,8401.52,,,,
8/12/2019,8313.26,,,,
15/12/2019,8414.85,,,,
22/12/2019,8609.286,,,,
29/12/2019,8736.2025,,,,
5/1/2020,8777.23,,,,
12/1/2020,8912.722,,,,
19/1/2020,9087.694,,,,
26/1/2020,9178.415,,,,
2/2/2020,9054.464,,,,
9/2/2020,9334.958,,,,
16/2/2020,9573.436,,,,
23/2/2020,9605.7625,,,,
1/3/2020,8737.352,,,,
8/3/2020,8724.75,,,,
15/3/2020,7917.066,,,,
22/3/2020,7190.464,,,,
29/3/2020,7503.174,,,,
5/4/2020,7670.514,,,,
12/4/2020,8149.76,,,,
19/4/2020,8641.42,,,,
26/4/2020,8644.45,,,,
3/5/2020,8843.342,,,,
10/5/2020,9014.364,,,,
17/5/2020,9131.704,,,,
24/5/2020,9381.496,,,,
31/5/2020,9451.065,,,,
7/6/2020,9682.988,,,,
